snapshot,time_Myr,bin_index,r_mid,sigma_rad,sigma_tan,sigma_z
278,3971.42855,5,5.5,191.92225547316175,190.7337064520056,18.805895824087777
278,3971.42855,6,6.5,187.381527545579,193.8916137157242,17.83554460965163
278,3971.42855,7,7.5,190.63213752185575,187.59883890721642,16.99654359298382
278,3971.42855,8,8.5,177.90391749451294,198.77144309399634,16.406171644920928
278,3971.42855,9,9.5,175.85487108367226,193.6689331582679,15.623940047222044
278,3971.42855,10,10.5,176.08834472917093,201.9950422552001,16.3667314581843
278,3971.42855,11,11.5,187.07858787699155,191.33869499150472,16.117111050562414
278,3971.42855,12,12.5,167.49012605419162,184.68789539887078,17.0546225038964
278,3971.42855,13,13.5,175.77672287648844,167.54176000693238,16.606405319170324
278,3971.42855,14,14.5,142.3997310382187,211.6988490540737,18.291759189742987
278,3971.42855,15,15.5,191.57415932081588,187.2440102640964,22.13731475438361
278,3971.42855,16,16.5,177.73369602097986,190.79963442391121,21.942740311563615
278,3971.42855,17,17.5,136.82337361518424,214.6492870856776,24.423226986190937
278,3971.42855,18,18.5,72.71898858065519,101.13607742448332,3.175029756184371
278,3971.42855,19,19.5,0.0,0.0,0.0
279,3985.71427,0,0.5,210.43981863786954,177.89494034672697,59.60335173987198
279,3985.71427,1,1.5,214.24909945985894,171.51582029699122,40.855104135956154
279,3985.71427,2,2.5,202.75358730189117,183.3067178298774,31.11021512532373
279,3985.71427,3,3.5,203.12946512327554,185.5517863654422,25.830363588230966
279,3985.71427,4,4.5,201.51547393431676,189.46529295648043,21.92874536856391
279,3985.71427,5,5.5,194.85294196603147,191.50461488911324,18.748649918683828
279,3985.71427,6,6.5,190.60909020224878,193.46002202989808,17.574329014042263
279,3985.71427,7,7.5,192.27261477790233,193.76674690836776,17.94031701884619
279,3985.71427,8,8.5,181.8074434417718,198.76248526887593,16.18596864861739
279,3985.71427,9,9.5,180.07891848047163,197.05622601204905,16.09015676302695
279,3985.71427,10,10.5,170.32821122731863,206.69936168447884,16.459145767154894
279,3985.71427,11,11.5,187.69458935541908,198.48921268171514,16.336701769403746
279,3985.71427,12,12.5,171.79619535848556,179.24509275211548,17.177700396669284
279,3985.71427,13,13.5,161.396526225746,175.93377989237447,17.311096640351785
279,3985.71427,14,14.5,145.9687747595151,218.46134091290835,19.90268996518099
279,3985.71427,15,15.5,174.88487479777842,174.54944864384018,25.68458596397145
279,3985.71427,16,16.5,166.20660702568813,191.20920673978674,13.877984237011168
279,3985.71427,17,17.5,134.81267419788043,86.64976856369857,7.955616940975593
279,3985.71427,18,18.5,125.87501425825675,244.00064001627644,33.450559057345636
279,3985.71427,19,19.5,0.0,0.0,0.0
280,4000.0,0,0.5,204.3989566622347,191.12587376580896,57.988851285521896
280,4000.0,1,1.5,207.50573096398577,187.76663214811782,40.59571893884048
280,4000.0,2,2.5,201.83934445277566,193.9601339552644,31.739320773891883
280,4000.0,3,3.5,203.19994411955963,188.1404205432878,25.555415055279884
280,4000.0,4,4.5,201.60042986986718,192.39400693063465,21.48300255947149
280,4000.0,5,5.5,199.1355227753584,189.7264327338127,18.524735840226164
280,4000.0,6,6.5,195.04965592751117,194.75950113116795,17.476662567715728
280,4000.0,7,7.5,197.22984817261934,194.09142915555393,19.010906194754284
280,4000.0,8,8.5,185.47879853747725,195.41644997075798,16.825794263142672
280,4000.0,9,9.5,173.99326732737458,211.04336659985316,16.46517442804599
280,4000.0,10,10.5,178.24198681332558,208.50020001475022,16.97812013832665
280,4000.0,11,11.5,176.0632911035645,193.5675719096297,14.723756877604654
280,4000.0,12,12.5,179.7127149736476,190.0296809927027,16.816176979709002
280,4000.0,13,13.5,150.4274733562123,167.08979985961147,16.97927812354788
280,4000.0,14,14.5,132.86354706892044,203.120155041259,21.059296949685606
280,4000.0,15,15.5,169.94658554119795,180.77335681095212,24.43652974982135
280,4000.0,16,16.5,72.08720850743067,205.36453437039273,11.6758700963545
280,4000.0,17,17.5,163.9251578735721,95.3554556134655,5.5992921547874674
280,4000.0,18,18.5,100.82422748086164,10.897994166625294,8.636997100713131
280,4000.0,19,19.5,0.0,0.0,0.0
281,4014.2857,0,0.5,194.09659455962384,211.3434031545998,59.24829049078566
281,4014.2857,1,1.5,189.26506696894302,211.69123867022228,41.56169906254288
281,4014.2857,2,2.5,193.7327229041575,202.97157326198123,30.708997911431336
281,4014.2857,3,3.5,198.07638803727866,198.7282036395794,25.31889337904026
281,4014.2857,4,4.5,198.81098033854377,193.35808721104615,21.391305122939674
281,4014.2857,5,5.5,202.49287495148982,188.80646706939484,18.569463514462598
281,4014.2857,6,6.5,204.00854224030863,193.17521829935478,18.12626474032541
281,4014.2857,7,7.5,189.5819009751108,201.8248266062538,18.29342655711822
281,4014.2857,8,8.5,194.82811422514428,195.866369910846,18.126293723568256
281,4014.2857,9,9.5,176.66560937826435,210.06881042316064,15.399385053142291
281,4014.2857,10,10.5,173.06086052581023,217.3798045135404,17.629988348219264
281,4014.2857,11,11.5,184.18851165739812,189.04806052325557,15.100660926489473
281,4014.2857,12,12.5,172.5368377623437,183.24499387955302,18.458793426777746
281,4014.2857,13,13.5,137.42708389481598,184.24781830855216,16.494859392833177
281,4014.2857,14,14.5,164.8841445386188,183.49720474598496,17.242899725357606
281,4014.2857,15,15.5,130.77083424603606,209.77675489021345,25.689593140111356
281,4014.2857,16,16.5,145.69103801812182,215.42588971358185,14.091633310058201
281,4014.2857,17,17.5,203.6131175425644,93.71291204575569,0.1075388678047986
281,4014.2857,18,18.5,85.8855050382353,10.693122460243353,7.684379576652808
281,4014.2857,19,19.5,0.0,0.0,0.0
282,4028.57142,0,0.5,183.98699941572798,220.03687711854462,57.684647029824944
282,4028.57142,1,1.5,178.81634798711846,224.65425054431267,39.984407636257394
282,4028.57142,2,2.5,181.34252647487594,217.8369352712902,31.052306118094815
282,4028.57142,3,3.5,200.95696481329935,199.3557905642884,24.45095753552437
282,4028.57142,4,4.5,198.98382525512605,197.5289349195875,21.6456264288914
282,4028.57142,5,5.5,200.89433973003486,193.58121788512025,19.142812381015727
282,4028.57142,6,6.5,204.7491871130461,191.2968300145385,18.347123991872582
282,4028.57142,7,7.5,198.0463721594462,197.4084885798755,18.27202196724557
282,4028.57142,8,8.5,188.76474460384824,202.60364316158805,17.023791120022835
282,4028.57142,9,9.5,185.83470262294,213.04146824778041,16.392931591857092
282,4028.57142,10,10.5,168.76708124627578,217.75437405668222,16.4473002051091
282,4028.57142,11,11.5,191.3305225648316,193.40819350906168,17.56080578109642
282,4028.57142,12,12.5,162.4172626203867,177.80971943944272,18.508948695941978
282,4028.57142,13,13.5,146.74144202913965,184.88291556842287,16.50292801493908
282,4028.57142,14,14.5,161.98849120212083,174.13414657846,20.93458669358453
282,4028.57142,15,15.5,142.12056955903935,219.58550091332654,17.512788203183167
282,4028.57142,16,16.5,135.8737779183535,210.81159616513077,22.305583424412408
282,4028.57142,17,17.5,0.0,0.0,0.0
282,4028.57142,18,18.5,23.508776596597237,5.236424243253455,6.362677108697901
282,4028.57142,19,19.5,0.0,0.0,0.0
283,4042.85714,0,0.5,186.2596516125684,221.65209056025586,59.493593907545204
283,4042.85714,1,1.5,169.19453904994592,229.76800561036438,41.22494011877803
283,4042.85714,2,2.5,183.41655399144392,218.95893555741418,30.78513237586303
283,4042.85714,3,3.5,196.97108950654948,204.48067145540548,24.56897704798523
283,4042.85714,4,4.5,204.18500649428205,194.30575822653378,21.63987341252492
283,4042.85714,5,5.5,199.47048876078563,200.51546435437854,19.541743921638343
283,4042.85714,6,6.5,201.6062642561574,194.89884134182898,17.32807572693836
283,4042.85714,7,7.5,202.7806433586859,195.0343736716776,17.160062620272296
283,4042.85714,8,8.5,193.71661976206516,204.14770694300626,15.865282707050012
283,4042.85714,9,9.5,176.67237068404012,215.09051608976262,16.827457218607776
283,4042.85714,10,10.5,178.74193167504077,216.78488712017742,16.7983576321645
283,4042.85714,11,11.5,181.82393795042728,198.72828784119218,17.64348389921291
283,4042.85714,12,12.5,168.1195064005381,181.18067173153773,18.898005799444146
283,4042.85714,13,13.5,157.0234533720443,180.06917961012294,16.970608980125704
283,4042.85714,14,14.5,123.93244037817784,209.07490154468152,20.328362791973106
283,4042.85714,15,15.5,160.5198677876323,167.79629566916066,15.290823408656731
283,4042.85714,16,16.5,121.66042896693817,237.35262101493763,21.40096283173513
283,4042.85714,17,17.5,106.85948219556073,13.65687996548587,3.7950765244020417
283,4042.85714,18,18.5,18.58395772745147,2.1814390913594934,2.579132158570488
283,4042.85714,19,19.5,41.72761224375604,272.67238529306286,28.117943819759365
284,4057.14284,0,0.5,192.89740980100262,217.52705673889756,58.544190019955415
284,4057.14284,1,1.5,179.42997992840546,220.04098028392295,41.032939962730175
284,4057.14284,2,2.5,185.5180681181666,216.73097986833005,32.3139168054491
284,4057.14284,3,3.5,202.60596482840472,200.6865787252863,24.973385496239572
284,4057.14284,4,4.5,204.99255284153702,196.82993950740865,21.680998451621317
284,4057.14284,5,5.5,197.73581482752903,199.23247809260772,18.826857239119672
284,4057.14284,6,6.5,204.12898548616675,196.7917764844149,17.468198515240243
284,4057.14284,7,7.5,199.5599497705881,200.18722234517068,15.696127013934674
284,4057.14284,8,8.5,191.94586920340893,202.51008196655653,15.9388644920055
284,4057.14284,9,9.5,179.1179980376714,214.54482267392055,16.67752437034364
284,4057.14284,10,10.5,184.46350231039273,217.43011057937358,15.35651276944737
284,4057.14284,11,11.5,184.2458320482844,197.7397692089394,18.49272334853641
284,4057.14284,12,12.5,171.7313577500258,189.2488359455692,17.91682133761845
284,4057.14284,13,13.5,155.9297212068396,181.2863370135397,17.42390263928534
284,4057.14284,14,14.5,124.2071044438309,225.97241246140194,17.913363014496085
284,4057.14284,15,15.5,126.54382193870143,101.72053044328527,16.688339897992442
284,4057.14284,16,16.5,138.71795398183977,234.14463380248836,12.558194351575906
284,4057.14284,17,17.5,102.68154430323507,241.21379606167227,34.95891913713796
284,4057.14284,18,18.5,0.0,0.0,0.0
284,4057.14284,19,19.5,38.32375130459337,272.5241527059725,30.265368535988856
285,4071.42856,0,0.5,198.3434183829698,207.97263823181422,57.57610260632354
285,4071.42856,1,1.5,191.90353595663817,206.02752125346152,41.29264008101124
285,4071.42856,2,2.5,197.64034973385677,203.00297799982036,32.3468723351414
285,4071.42856,3,3.5,200.0219755556555,200.85989104091988,25.41392948366436
285,4071.42856,4,4.5,203.92258741344816,195.88683917055016,21.44081369345947
285,4071.42856,5,5.5,203.52958007366695,195.47011575139632,18.49443852495205
285,4071.42856,6,6.5,201.74970337675103,196.8436266955419,17.082125851745875
285,4071.42856,7,7.5,198.92179509350242,200.5049035025983,15.895310302445695
285,4071.42856,8,8.5,187.41879032627136,207.63783550652673,15.236947724538807
285,4071.42856,9,9.5,182.26204117495476,214.1378976848309,15.917592409214796
285,4071.42856,10,10.5,179.9497490859728,206.291129361291,15.81003396793299
285,4071.42856,11,11.5,191.1700344016149,196.59650161255607,17.088766780049838
285,4071.42856,12,12.5,173.7908064596676,194.732645352997,16.70914496316443
285,4071.42856,13,13.5,122.70253739963019,182.6611379384492,19.66891032911854
285,4071.42856,14,14.5,147.66821053940566,213.53639178913377,15.448275176302268
285,4071.42856,15,15.5,95.38252981499716,188.461040874481,14.889878603431216
285,4071.42856,16,16.5,130.67863597074165,208.27579996677267,19.7931259033179
285,4071.42856,17,17.5,102.48924995849656,241.1413410476837,33.585362005891234
285,4071.42856,18,18.5,0.0,0.0,0.0
285,4071.42856,19,19.5,0.0,0.0,0.0
286,4085.71428,0,0.5,207.22442024325247,197.5483078712323,57.44789316301603
286,4085.71428,1,1.5,210.8129850233927,185.7409760184621,41.37402396954261
286,4085.71428,2,2.5,202.08809529867096,196.74455660569578,31.684516149101448
286,4085.71428,3,3.5,202.3665693327438,194.67051911660818,24.942456914096823
286,4085.71428,4,4.5,203.86824334122431,195.94780235621366,20.736220799180547
286,4085.71428,5,5.5,202.24207100350375,192.15431991790473,18.76849402263443
286,4085.71428,6,6.5,205.63438083536997,192.64396008969968,17.739564881058453
286,4085.71428,7,7.5,197.8751184452656,199.8381010920884,16.079821666351823
286,4085.71428,8,8.5,183.16140158084573,204.33870074681806,15.552512456546033
286,4085.71428,9,9.5,185.14751339906866,208.29192113661404,14.864368830975462
286,4085.71428,10,10.5,173.95922283061995,210.20189095314623,16.487217772346483
286,4085.71428,11,11.5,201.16503616296504,183.7887115363188,15.523453597049308
286,4085.71428,12,12.5,169.00575992612073,206.29633102602364,17.726477853695048
286,4085.71428,13,13.5,142.83941670971132,198.0004188989033,18.510408143481946
286,4085.71428,14,14.5,125.69469142607628,186.93365459601443,15.532499063233802
286,4085.71428,15,15.5,88.19942753553559,214.58501294922922,17.833217854836036
286,4085.71428,16,16.5,132.61832846100327,233.95832519370816,18.58408614408716
286,4085.71428,17,17.5,54.19690766313654,283.55680619459747,39.70986384444048
286,4085.71428,18,18.5,0.0,0.0,0.0
286,4085.71428,19,19.5,0.0,0.0,0.0
287,4099.99999,0,0.5,213.08141172860775,183.51138989088605,57.35589371242461
287,4099.99999,1,1.5,216.5442780485761,173.22511493257642,41.68846978644051
287,4099.99999,2,2.5,205.9697844603357,185.58843403620642,30.82366281722392
287,4099.99999,3,3.5,202.98332915478875,189.55280552260584,25.549833016492588
287,4099.99999,4,4.5,200.10719339613712,193.6423782132284,20.712278210824255
287,4099.99999,5,5.5,205.21777627812457,187.63773547345264,19.768031270529338
287,4099.99999,6,6.5,209.01757204640714,185.73143983329206,18.278781073874182
287,4099.99999,7,7.5,188.74044060419683,196.89804591765068,15.673343450148472
287,4099.99999,8,8.5,182.6527930109949,203.98669530903618,15.725251336648867
287,4099.99999,9,9.5,184.03896314311118,200.60071687043782,14.827152548116626
287,4099.99999,10,10.5,180.37290127256918,209.09285921707584,15.520994017522415
287,4099.99999,11,11.5,181.82251180706712,179.20762225508392,14.264747765445458
287,4099.99999,12,12.5,188.235089435684,193.82739564454397,17.881547056783816
287,4099.99999,13,13.5,131.16180848218605,199.9030399463463,17.43593775875024
287,4099.99999,14,14.5,138.39514997330738,181.2654279723869,19.688194413875028
287,4099.99999,15,15.5,91.97859011323655,201.20191620390844,13.2632218454109
287,4099.99999,16,16.5,105.3413371545779,227.04213347081873,23.429352792084703
287,4099.99999,17,17.5,17.638634076392023,285.69113341339437,34.658284781534334
287,4099.99999,18,18.5,0.0,0.0,0.0
287,4099.99999,19,19.5,0.0,0.0,0.0
288,4114.28571,0,0.5,216.552358656833,178.46087939295143,58.017202720618634
288,4114.28571,1,1.5,225.52678570975496,163.83180291922264,41.431227057474736
288,4114.28571,2,2.5,212.61663824302735,175.32970755090153,32.76620557828561
288,4114.28571,3,3.5,198.26377687333346,189.01909649318716,27.453397891980156
288,4114.28571,4,4.5,201.1804367170145,190.08846698708453,22.59932733111358
288,4114.28571,5,5.5,201.33452286109147,183.49934735523667,20.520482533710886
288,4114.28571,6,6.5,206.35294991933043,176.27165395970658,17.604324374921212
288,4114.28571,7,7.5,196.23502166776237,187.1792488507921,16.86497669535288
288,4114.28571,8,8.5,180.0118754969512,200.35790951998274,15.874890206549106
288,4114.28571,9,9.5,180.79511613228885,193.6212097478412,14.53542973917635
288,4114.28571,10,10.5,176.42130691218685,199.82957971961923,14.016993208650277
288,4114.28571,11,11.5,176.96981395915108,188.90157991636937,15.362751271929058
288,4114.28571,12,12.5,189.40493181823643,171.30985415364623,14.811694001465414
288,4114.28571,13,13.5,140.8636525093035,200.0481942031932,18.353241031530914
288,4114.28571,14,14.5,116.51022367546135,219.99784594593692,18.460923262559884
288,4114.28571,15,15.5,84.5777466701672,159.70627830550924,11.260776452961156
288,4114.28571,16,16.5,99.59701441527785,195.70028704129163,22.97425470420217
288,4114.28571,17,17.5,0.0,0.0,0.0
288,4114.28571,18,18.5,0.0,0.0,0.0
288,4114.28571,19,19.5,0.0,0.0,0.0
289,4128.57141,0,0.5,215.09272326225948,182.56916837580994,58.200053265434626
289,4128.57141,1,1.5,213.8672004884758,161.27281720621318,42.26742146137001
289,4128.57141,2,2.5,206.88706610426522,173.30348247162127,33.91160475845975
289,4128.57141,3,3.5,200.3711449739451,182.82961465030934,26.963087053849993
289,4128.57141,4,4.5,199.66463250241102,182.59263464272485,24.03646319997994
289,4128.57141,5,5.5,195.2847609407612,180.54078933248763,20.135365478495725
289,4128.57141,6,6.5,201.34352429111252,173.50027882346228,19.128316538303125
289,4128.57141,7,7.5,201.45623471052102,172.35326956214874,16.892835044021904
289,4128.57141,8,8.5,182.0278454248751,189.25927186425588,16.899169369206273
289,4128.57141,9,9.5,177.10166525176524,196.70942689361752,13.642084712005849
289,4128.57141,10,10.5,175.93042459262188,186.0570182776244,13.868888023047681
289,4128.57141,11,11.5,163.74762053029002,177.97177398683087,15.937738990840918
289,4128.57141,12,12.5,169.20480802154844,185.138064806045,15.154788775977076
